id,date,total_steps,total_distance,tracker_distance,logged_activities_distance,very_active_distance,moderately_active_distance,light_active_distance,sedentary_active_distance,very_active_minutes,fairly_active_minutes,lightly_active_minutes,sedentary_minutes,calories,total_sleep_records,total_minutes_asleep,total_time_in_bed,weight_kg,weight_pounds,fat,bmi,is_manual_report,log_id,weekday,total_active_minutes
3372868164,2016-04-21,8857,6.070000172,6.070000172,0,1.149999976,0.25999999,4.639999866,0.01,18,9,376,1037,2124,NA,NA,NA,NA,NA,NA,NA,NA,NA,Thursday,403
3372868164,2016-04-22,3843,2.619999886,2.619999886,0,0,0,2.609999895,0.01,0,0,206,1234,1669,NA,NA,NA,NA,NA,NA,NA,NA,NA,Friday,206
3372868164,2016-04-23,7396,5.070000172,5.070000172,0,1.399999976,0.079999998,3.579999924,0,20,2,303,1115,1995,NA,NA,NA,NA,NA,NA,NA,NA,NA,Saturday,325
3372868164,2016-04-24,6731,4.590000153,4.590000153,0,0.889999986,0.189999998,3.49000001,0.02,14,7,292,1127,1921,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sunday,313
3372868164,2016-04-25,5995,4.090000153,4.090000153,0,0,0,4.090000153,0,0,0,416,1024,2010,NA,NA,NA,NA,NA,NA,NA,NA,NA,Monday,416
3372868164,2016-04-26,8283,5.7899999619999996,5.7899999619999996,0,1.850000024,0.050000001,3.869999886,0.01,22,2,333,1083,2057,NA,NA,NA,NA,NA,NA,NA,NA,NA,Tuesday,357
3372868164,2016-04-27,7904,5.420000076,5.420000076,0,1.580000043,0.629999995,3.1900000570000002,0.01,24,13,346,1057,2095,NA,NA,NA,NA,NA,NA,NA,NA,NA,Wednesday,383
3372868164,2016-04-28,5512,3.75999999,3.75999999,0,0,0,3.75999999,0,0,0,385,1055,1972,NA,NA,NA,NA,NA,NA,NA,NA,NA,Thursday,385
3372868164,2016-04-29,9135,6.230000019,6.230000019,0,0,0,6.21999979,0.01,0,0,402,1038,2044,NA,NA,NA,NA,NA,NA,NA,NA,NA,Friday,402
3372868164,2016-04-30,5250,3.579999924,3.579999924,0,1.059999943,0.090000004,2.420000076,0.01,17,4,300,1119,1946,NA,NA,NA,NA,NA,NA,NA,NA,NA,Saturday,321
3372868164,2016-05-01,3077,2.0999999049999998,2.0999999049999998,0,0,0,2.089999914,0,0,0,172,842,1237,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sunday,172
3977333714,2016-04-12,8856,5.980000019,5.980000019,0,3.0599999429999998,0.910000026,2.00999999,0,44,19,131,777,1450,1,274,469,NA,NA,NA,NA,NA,NA,Tuesday,194
3977333714,2016-04-13,10035,6.7100000380000004,6.7100000380000004,0,2.029999971,2.130000114,2.549999952,0,31,46,153,754,1495,2,295,456,NA,NA,NA,NA,NA,NA,Wednesday,230
3977333714,2016-04-14,7641,5.110000134,5.110000134,0,0.319999993,0.970000029,3.819999933,0,5,23,214,801,1433,1,291,397,NA,NA,NA,NA,NA,NA,Thursday,242
3977333714,2016-04-15,9010,6.059999943,6.059999943,0,1.049999952,1.75,3.25999999,0,15,42,183,644,1468,1,424,556,NA,NA,NA,NA,NA,NA,Friday,240
3977333714,2016-04-16,13459,9,9,0,2.029999971,4,2.970000029,0,31,83,153,663,1625,1,283,510,NA,NA,NA,NA,NA,NA,Saturday,267
3977333714,2016-04-17,10415,6.96999979,6.96999979,0,0.699999988,2.3499999049999998,3.920000076,0,11,58,205,600,1529,1,381,566,NA,NA,NA,NA,NA,NA,Sunday,274
3977333714,2016-04-18,11663,7.800000191,7.800000191,0,0.25,3.7300000190000002,3.819999933,0,4,95,214,605,1584,2,412,522,NA,NA,NA,NA,NA,NA,Monday,313
3977333714,2016-04-19,12414,8.779999733,8.779999733,0,2.24000001,2.450000048,3.960000038,0,19,67,221,738,1638,1,219,395,NA,NA,NA,NA,NA,NA,Tuesday,307
3977333714,2016-04-20,11658,7.829999924,7.829999924,0,0.200000003,4.349999905,3.279999971,0,2,98,164,845,1554,2,152,305,NA,NA,NA,NA,NA,NA,Wednesday,264
3977333714,2016-04-21,6093,4.079999924,4.079999924,0,0,0,4.059999943,0,0,0,242,712,1397,1,332,512,NA,NA,NA,NA,NA,NA,Thursday,242
3977333714,2016-04-22,8911,5.9600000380000004,5.9600000380000004,0,2.329999924,0.579999983,3.0599999429999998,0,33,12,188,731,1481,1,355,476,NA,NA,NA,NA,NA,NA,Friday,233
3977333714,2016-04-23,12058,8.069999695,8.069999695,0,0,4.21999979,3.8499999049999998,0,0,92,252,724,1638,1,235,372,NA,NA,NA,NA,NA,NA,Saturday,344
3977333714,2016-04-24,14112,10,10,0,3.2699999809999998,4.559999943,2.170000076,0,30,95,129,660,1655,1,310,526,NA,NA,NA,NA,NA,NA,Sunday,254
3977333714,2016-04-25,11177,8.479999542,8.479999542,0,5.6199998859999996,0.430000007,2.410000086,0,50,9,133,781,1570,1,262,467,NA,NA,NA,NA,NA,NA,Monday,192
3977333714,2016-04-26,11388,7.6199998859999996,7.6199998859999996,0,0.449999988,4.21999979,2.950000048,0,7,95,170,797,1551,1,250,371,NA,NA,NA,NA,NA,NA,Tuesday,272
3977333714,2016-04-27,7193,5.0399999619999996,5.0399999619999996,0,0,0.419999987,4.6199998859999996,0,0,10,176,714,1377,1,349,540,NA,NA,NA,NA,NA,NA,Wednesday,186
3977333714,2016-04-28,7114,4.8800001140000004,4.8800001140000004,0,1.370000005,0.289999992,3.220000029,0,15,8,190,804,1407,1,261,423,NA,NA,NA,NA,NA,NA,Thursday,213
3977333714,2016-04-29,10645,7.75,7.75,0,3.74000001,1.299999952,2.710000038,0,36,32,150,744,1545,1,333,478,NA,NA,NA,NA,NA,NA,Friday,218
3977333714,2016-04-30,13238,9.199999809,9.199999809,0,3.6900000570000002,2.0999999049999998,3.410000086,0,43,52,194,687,1650,1,237,382,NA,NA,NA,NA,NA,NA,Saturday,289
3977333714,2016-05-01,10414,7.070000172,7.070000172,0,2.670000076,1.980000019,2.410000086,0,41,40,124,691,1501,1,383,626,NA,NA,NA,NA,NA,NA,Sunday,205
3977333714,2016-05-02,16520,11.05000019,11.05000019,0,1.539999962,6.480000019,3.0199999809999998,0,24,143,176,713,1760,1,230,384,NA,NA,NA,NA,NA,NA,Monday,343
3977333714,2016-05-03,14335,9.590000153,9.590000153,0,3.319999933,1.74000001,4.53000021,0,47,41,258,594,1710,1,292,500,NA,NA,NA,NA,NA,NA,Tuesday,346
3977333714,2016-05-04,13559,9.43999958,9.43999958,0,1.809999943,4.579999924,2.890000105,0,14,96,142,852,1628,1,213,336,NA,NA,NA,NA,NA,NA,Wednesday,252
3977333714,2016-05-05,12312,8.5799999239999991,8.5799999239999991,0,1.75999999,4.110000134,2.710000038,0,14,88,178,680,1618,1,318,480,NA,NA,NA,NA,NA,NA,Thursday,280
3977333714,2016-05-06,11677,8.279999733,8.279999733,0,3.109999895,2.50999999,2.670000076,0,29,55,168,676,1590,1,323,512,NA,NA,NA,NA,NA,NA,Friday,252
3977333714,2016-05-07,11550,7.730000019,7.730000019,0,0,4.1300001140000004,3.589999914,0,0,86,208,703,1574,1,237,443,NA,NA,NA,NA,NA,NA,Saturday,294
3977333714,2016-05-08,13585,9.090000153,9.090000153,0,0.680000007,5.239999771,3.170000076,0,9,116,171,688,1633,2,259,456,NA,NA,NA,NA,NA,NA,Sunday,296
3977333714,2016-05-09,14687,10.07999992,10.07999992,0,0.769999981,5.599999905,3.549999952,0,8,122,151,1159,1667,NA,NA,NA,NA,NA,NA,NA,NA,NA,Monday,281
3977333714,2016-05-10,13072,8.779999733,8.779999733,0,0.07,5.400000095,3.3099999429999998,0,1,115,196,676,1630,1,312,452,NA,NA,NA,NA,NA,NA,Tuesday,312
3977333714,2016-05-11,746,0.5,0.5,0,0.370000005,0,0.129999995,0,4,0,9,13,52,NA,NA,NA,NA,NA,NA,NA,NA,NA,Wednesday,13
4020332650,2016-04-12,8539,6.1199998859999996,6.1199998859999996,0,0.150000006,0.239999995,5.679999828,0,4,15,331,712,3654,1,501,541,NA,NA,NA,NA,NA,NA,Tuesday,350
4020332650,2016-04-13,0,0,0,0,0,0,0,0,0,0,0,1440,1981,NA,NA,NA,NA,NA,NA,NA,NA,NA,Wednesday,0
4020332650,2016-04-14,108,0.079999998,0.079999998,0,0,0,0.029999999,0,0,0,3,1437,2011,NA,NA,NA,NA,NA,NA,NA,NA,NA,Thursday,3
4020332650,2016-04-15,1882,1.350000024,1.350000024,0,0.209999993,0.360000014,0.769999981,0,36,18,87,1299,2951,NA,NA,NA,NA,NA,NA,NA,NA,NA,Friday,141
4020332650,2016-04-16,1982,1.419999957,1.419999957,0,0.449999988,0.370000005,0.589999974,0,65,21,55,1222,3051,1,77,77,NA,NA,NA,NA,NA,NA,Saturday,141
4020332650,2016-04-17,16,0.01,0.01,0,0,0,0.01,0,0,0,2,1438,1990,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sunday,2
4020332650,2016-04-18,62,0.039999999,0.039999999,0,0,0,0.039999999,0,0,0,2,1438,1995,NA,NA,NA,NA,NA,NA,NA,NA,NA,Monday,2
4020332650,2016-04-19,0,0,0,0,0,0,0,0,0,0,0,1440,1980,NA,NA,NA,NA,NA,NA,NA,NA,NA,Tuesday,0
4020332650,2016-04-20,0,0,0,0,0,0,0,0,0,0,0,1440,1980,NA,NA,NA,NA,NA,NA,NA,NA,NA,Wednesday,0
4020332650,2016-04-21,0,0,0,0,0,0,0,0,0,0,0,1440,1980,NA,NA,NA,NA,NA,NA,NA,NA,NA,Thursday,0
4020332650,2016-04-22,0,0,0,0,0,0,0,0,0,0,0,1440,1980,NA,NA,NA,NA,NA,NA,NA,NA,NA,Friday,0
4020332650,2016-04-23,0,0,0,0,0,0,0,0,0,0,0,1440,1980,NA,NA,NA,NA,NA,NA,NA,NA,NA,Saturday,0
4020332650,2016-04-24,0,0,0,0,0,0,0,0,0,0,0,1440,1980,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sunday,0
4020332650,2016-04-25,0,0,0,0,0,0,0,0,0,0,0,1440,1980,NA,NA,NA,NA,NA,NA,NA,NA,NA,Monday,0
4020332650,2016-04-26,0,0,0,0,0,0,0,0,0,0,0,1440,1980,NA,NA,NA,NA,NA,NA,NA,NA,NA,Tuesday,0
4020332650,2016-04-27,0,0,0,0,0,0,0,0,0,0,0,1440,1980,NA,NA,NA,NA,NA,NA,NA,NA,NA,Wednesday,0
4020332650,2016-04-28,0,0,0,0,0,0,0,0,0,0,0,1440,1980,NA,NA,NA,NA,NA,NA,NA,NA,NA,Thursday,0
4020332650,2016-04-29,0,0,0,0,0,0,0,0,0,0,0,1440,1980,NA,NA,NA,NA,NA,NA,NA,NA,NA,Friday,0
4020332650,2016-04-30,0,0,0,0,0,0,0,0,0,0,0,1440,1980,NA,NA,NA,NA,NA,NA,NA,NA,NA,Saturday,0
4020332650,2016-05-01,0,0,0,0,0,0,0,0,0,0,0,1440,1980,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sunday,0
4020332650,2016-05-02,475,0.340000004,0.340000004,0,0,0.039999999,0.289999992,0,0,11,31,1350,2207,NA,NA,NA,NA,NA,NA,NA,NA,NA,Monday,42
4020332650,2016-05-03,4496,3.220000029,3.220000029,0,0,0,3.1500000950000002,0.050000001,0,0,174,950,2828,1,322,332,NA,NA,NA,NA,NA,NA,Tuesday,174
4020332650,2016-05-04,10252,7.349999905,7.349999905,0,0.670000017,1.039999962,5.579999924,0,13,46,346,531,3879,1,478,536,NA,NA,NA,NA,NA,NA,Wednesday,405
4020332650,2016-05-05,11728,8.430000305,8.430000305,0,2.619999886,1.679999948,4.0399999619999996,0.07,38,42,196,916,3429,1,226,248,NA,NA,NA,NA,NA,NA,Thursday,276
4020332650,2016-05-06,4369,3.130000114,3.130000114,0,0,0,3.0999999049999998,0.01,0,0,177,855,2704,1,385,408,NA,NA,NA,NA,NA,NA,Friday,177
4020332650,2016-05-07,6132,4.400000095,4.400000095,0,0,0,3.579999924,0,0,0,184,1256,2975,NA,NA,NA,NA,NA,NA,NA,NA,NA,Saturday,184
4020332650,2016-05-08,5862,4.199999809,4.199999809,0,0,0,4.150000095,0,0,0,263,775,3089,1,364,402,NA,NA,NA,NA,NA,NA,Sunday,263
4020332650,2016-05-09,4556,3.2699999809999998,3.2699999809999998,0,0.200000003,0.119999997,2.9400000570000002,0,3,5,173,1225,2785,NA,NA,NA,NA,NA,NA,NA,NA,NA,Monday,181
4020332650,2016-05-10,5546,3.9800000190000002,3.9800000190000002,0,0,0,3.869999886,0.039999999,0,0,206,774,2926,1,442,494,NA,NA,NA,NA,NA,NA,Tuesday,206
4020332650,2016-05-11,3689,2.6500000950000002,2.6500000950000002,0,0.109999999,0.170000002,2.329999924,0,2,8,134,1296,2645,NA,NA,NA,NA,NA,NA,NA,NA,NA,Wednesday,144
4020332650,2016-05-12,590,0.419999987,0.419999987,0,0,0,0.409999996,0,0,0,21,721,1120,NA,NA,NA,NA,NA,NA,NA,NA,NA,Thursday,21
4057192912,2016-04-12,5394,4.03000021,4.03000021,0,0,0,3.9400000570000002,0,0,0,164,1276,2286,NA,NA,NA,NA,NA,NA,NA,NA,NA,Tuesday,164
4057192912,2016-04-13,5974,4.46999979,4.46999979,0,0,0,4.3699998859999996,0,0,0,160,1280,2306,NA,NA,NA,NA,NA,NA,NA,NA,NA,Wednesday,160
4057192912,2016-04-14,0,0,0,0,0,0,0,0,0,0,0,1440,1776,NA,NA,NA,NA,NA,NA,NA,NA,NA,Thursday,0
4057192912,2016-04-15,3984,2.950000048,2.950000048,0,0.209999993,0.25999999,2.4400000570000002,0,3,6,88,873,1527,NA,NA,NA,NA,NA,NA,NA,NA,NA,Friday,97
4319703577,2016-04-12,7753,5.199999809,5.199999809,0,0,0,0,0,0,0,0,1440,2115,NA,NA,NA,NA,NA,NA,NA,NA,NA,Tuesday,0
4319703577,2016-04-13,8204,5.5,5.5,0,0.529999971,0.589999974,1.309999943,0,8,15,96,1234,2135,NA,NA,NA,NA,NA,NA,NA,NA,NA,Wednesday,119
4319703577,2016-04-14,10210,6.8800001140000004,6.8800001140000004,0,0.109999999,0.330000013,6.440000057,0,1,9,339,589,2302,1,535,557,NA,NA,NA,NA,NA,NA,Thursday,349
4319703577,2016-04-15,5664,3.799999952,3.799999952,0,0,0,3.799999952,0,0,0,228,752,1985,1,465,491,NA,NA,NA,NA,NA,NA,Friday,228
4319703577,2016-04-16,4744,3.180000067,3.180000067,0,0,0,3.180000067,0,0,0,194,724,1884,1,506,522,NA,NA,NA,NA,NA,NA,Saturday,194
4319703577,2016-04-17,29,0.02,0.02,0,0,0,0.02,0,0,0,3,1363,1464,NA,NA,NA,72.4000015258789,159.614681185927,25,27.4500007629395,TRUE,1460937599000,Sunday,3
4319703577,2016-04-18,2276,1.549999952,1.549999952,0,0.07,0.330000013,1.120000005,0,1,9,58,824,1632,1,515,551,NA,NA,NA,NA,NA,NA,Monday,68
4319703577,2016-04-19,8925,5.989999771,5.989999771,0,0,0,5.989999771,0,0,0,311,604,2200,2,461,498,NA,NA,NA,NA,NA,NA,Tuesday,311
4319703577,2016-04-20,8954,6.010000229,6.010000229,0,0,0.680000007,5.309999943,0,0,18,306,671,2220,1,523,543,NA,NA,NA,NA,NA,NA,Wednesday,324
4319703577,2016-04-21,3702,2.4800000190000002,2.4800000190000002,0,0,0,0.349999994,0,0,0,34,1265,1792,1,59,65,NA,NA,NA,NA,NA,NA,Thursday,34
4319703577,2016-04-22,4500,3.0199999809999998,3.0199999809999998,0,0.059999999,0.810000002,2.1500000950000002,0,1,19,176,709,1886,1,533,550,NA,NA,NA,NA,NA,NA,Friday,196
4319703577,2016-04-23,4935,3.3099999429999998,3.3099999429999998,0,0,0,3.3099999429999998,0,0,0,233,546,1945,1,692,722,NA,NA,NA,NA,NA,NA,Saturday,233
4319703577,2016-04-24,4081,2.74000001,2.74000001,0,0.059999999,0.200000003,2.470000029,0,1,5,191,692,1880,1,467,501,NA,NA,NA,NA,NA,NA,Sunday,197
4319703577,2016-04-25,9259,6.2100000380000004,6.2100000380000004,0,0,0.280000001,5.929999828,0,0,8,390,544,2314,1,488,506,NA,NA,NA,NA,NA,NA,Monday,398
4319703577,2016-04-26,9899,6.639999866,6.639999866,0,0.569999993,0.920000017,5.150000095,0,8,21,288,649,2236,1,505,516,NA,NA,NA,NA,NA,NA,Tuesday,317
4319703577,2016-04-27,10780,7.230000019,7.230000019,0,0.409999996,1.919999957,4.909999847,0,6,47,300,680,2324,1,286,307,NA,NA,NA,NA,NA,NA,Wednesday,353
4319703577,2016-04-28,10817,7.28000021,7.28000021,0,1.00999999,0.330000013,5.940000057,0,13,8,359,552,2367,1,497,522,NA,NA,NA,NA,NA,NA,Thursday,380
4319703577,2016-04-29,7990,5.360000134,5.360000134,0,0.449999988,0.790000021,4.1199998859999996,0,6,18,289,624,2175,1,523,546,NA,NA,NA,NA,NA,NA,Friday,313
4319703577,2016-04-30,8221,5.519999981,5.519999981,0,0.400000006,1.610000014,3.50999999,0,6,38,196,695,2092,1,490,516,NA,NA,NA,NA,NA,NA,Saturday,240
4319703577,2016-05-01,1251,0.839999974,0.839999974,0,0,0,0.839999974,0,0,0,67,836,1593,1,484,500,NA,NA,NA,NA,NA,NA,Sunday,67
4319703577,2016-05-02,9261,6.239999771,6.239999771,0,0,0.439999998,5.7100000380000004,0,0,11,344,585,2270,1,478,506,NA,NA,NA,NA,NA,NA,Monday,355
4319703577,2016-05-03,9648,6.46999979,6.46999979,0,0.579999983,1.070000052,4.829999924,0,8,26,287,669,2235,1,474,512,NA,NA,NA,NA,NA,NA,Tuesday,321
4319703577,2016-05-04,10429,7.019999981,7.019999981,0,0.589999974,0.579999983,5.849999905,0,8,13,313,1106,2282,NA,NA,NA,72.3000030517578,159.394222287729,NA,27.3799991607666,TRUE,1462406399000,Wednesday,334
4319703577,2016-05-05,13658,9.489999771,9.489999771,0,2.630000114,1.409999967,5.449999809,0,27,34,328,957,2530,NA,NA,NA,NA,NA,NA,NA,NA,NA,Thursday,389
4319703577,2016-05-06,9524,6.420000076,6.420000076,0,0.409999996,0.469999999,5.4600000380000004,0,6,11,314,692,2266,1,450,491,NA,NA,NA,NA,NA,NA,Friday,331
4319703577,2016-05-07,7937,5.329999924,5.329999924,0,0.189999998,1.049999952,4.079999924,0,3,28,279,586,2158,1,507,530,NA,NA,NA,NA,NA,NA,Saturday,310
4319703577,2016-05-08,3672,2.460000038,2.460000038,0,0,0,2.460000038,0,0,0,153,603,1792,1,602,638,NA,NA,NA,NA,NA,NA,Sunday,153
4319703577,2016-05-09,10378,6.9600000380000004,6.9600000380000004,0,0.140000001,0.560000002,6.25,0,2,14,374,490,2345,1,535,565,NA,NA,NA,NA,NA,NA,Monday,390
4319703577,2016-05-10,9487,6.3699998859999996,6.3699998859999996,0,0.209999993,0.460000008,5.699999809,0,3,12,329,555,2260,1,487,517,NA,NA,NA,NA,NA,NA,Tuesday,344
4319703577,2016-05-11,9129,6.1300001140000004,6.1300001140000004,0,0.200000003,0.74000001,5.179999828,0,3,18,311,574,2232,1,529,558,NA,NA,NA,NA,NA,NA,Wednesday,332
4319703577,2016-05-12,17,0.01,0.01,0,0,0,0.01,0,0,0,2,0,257,1,302,321,NA,NA,NA,NA,NA,NA,Thursday,2
4388161847,2016-04-12,10122,7.78000021,7.78000021,0,0,0,0,0,0,0,0,1440,2955,NA,NA,NA,NA,NA,NA,NA,NA,NA,Tuesday,0
4388161847,2016-04-13,10993,8.449999809,8.449999809,0,0.059999999,0.629999995,3.880000114,0,1,14,150,1275,3092,NA,NA,NA,NA,NA,NA,NA,NA,NA,Wednesday,165
4388161847,2016-04-14,8863,6.820000172,6.820000172,0,0.129999995,1.070000052,5.6199998859999996,0,10,35,219,945,2998,NA,NA,NA,NA,NA,NA,NA,NA,NA,Thursday,264
4388161847,2016-04-15,8758,6.730000019,6.730000019,0,0,0,6.730000019,0,0,0,299,837,3066,1,499,526,NA,NA,NA,NA,NA,NA,Friday,299
4388161847,2016-04-16,6580,5.059999943,5.059999943,0,0.209999993,0.400000006,4.449999809,0,6,9,253,609,3073,2,426,448,NA,NA,NA,NA,NA,NA,Saturday,268
4388161847,2016-04-17,4660,3.579999924,3.579999924,0,0,0,3.579999924,0,0,0,201,721,2572,2,619,641,NA,NA,NA,NA,NA,NA,Sunday,201
4388161847,2016-04-18,11009,9.100000381,9.100000381,0,3.5599999429999998,0.400000006,5.139999866,0,27,8,239,1017,3274,1,99,104,NA,NA,NA,NA,NA,NA,Monday,274
4388161847,2016-04-19,10181,7.829999924,7.829999924,0,1.370000005,0.689999998,5.769999981,0,20,16,249,704,3015,1,329,338,NA,NA,NA,NA,NA,NA,Tuesday,285
4388161847,2016-04-20,10553,8.119999886,8.119999886,0,1.100000024,1.720000029,5.2899999619999996,0,19,42,228,696,3083,1,421,451,NA,NA,NA,NA,NA,NA,Wednesday,289
4388161847,2016-04-21,10055,7.730000019,7.730000019,0,0.370000005,0.389999986,6.980000019,0,7,12,272,853,3069,1,442,458,NA,NA,NA,NA,NA,NA,Thursday,291
4388161847,2016-04-22,12139,9.340000153,9.340000153,0,3.299999952,1.110000014,4.920000076,0,77,25,220,945,3544,1,82,85,NA,NA,NA,NA,NA,NA,Friday,322
4388161847,2016-04-23,13236,10.18000031,10.18000031,0,4.5,0.319999993,5.349999905,0,58,5,215,749,3306,1,478,501,NA,NA,NA,NA,NA,NA,Saturday,278
4388161847,2016-04-24,10243,7.8800001140000004,7.8800001140000004,0,1.080000043,0.50999999,6.300000191,0,14,8,239,584,2885,3,552,595,NA,NA,NA,NA,NA,NA,Sunday,261
4388161847,2016-04-25,12961,9.970000267,9.970000267,0,0.730000019,1.399999976,7.840000153,0,11,31,301,1054,3288,NA,NA,NA,NA,NA,NA,NA,NA,NA,Monday,343
4388161847,2016-04-26,9461,7.28000021,7.28000021,0,0.939999998,1.059999943,5.269999981,0,14,23,224,673,2929,1,319,346,NA,NA,NA,NA,NA,NA,Tuesday,261
4388161847,2016-04-27,11193,8.609999657,8.609999657,0,0.699999988,2.50999999,5.389999866,0,11,48,241,684,3074,1,439,500,NA,NA,NA,NA,NA,NA,Wednesday,300
4388161847,2016-04-28,10074,7.75,7.75,0,1.289999962,0.430000007,6.03000021,0,19,9,234,878,2969,1,428,458,NA,NA,NA,NA,NA,NA,Thursday,262
4388161847,2016-04-29,9232,7.099999905,7.099999905,0,0.800000012,0.889999986,5.420000076,0,13,16,236,1175,2979,NA,NA,NA,NA,NA,NA,NA,NA,NA,Friday,265
4388161847,2016-04-30,12533,9.640000343,9.640000343,0,0.699999988,2,6.940000057,0,14,43,300,537,3283,2,409,430,NA,NA,NA,NA,NA,NA,Saturday,357
4388161847,2016-05-01,10255,7.889999866,7.889999866,0,1.00999999,0.680000007,6.199999809,0,12,15,241,579,2926,1,547,597,NA,NA,NA,NA,NA,NA,Sunday,268
4388161847,2016-05-02,10096,8.399999619,8.399999619,0,3.7699999809999998,0.079999998,4.550000191,0,33,4,204,935,3147,2,368,376,NA,NA,NA,NA,NA,NA,Monday,241
4388161847,2016-05-03,12727,9.789999962,9.789999962,0,1.129999995,0.779999971,7.8800001140000004,0,18,18,306,984,3290,NA,NA,NA,NA,NA,NA,NA,NA,NA,Tuesday,342
4388161847,2016-05-04,12375,9.520000458,9.520000458,0,2.789999962,0.930000007,5.800000191,0,35,21,251,632,3162,1,390,414,NA,NA,NA,NA,NA,NA,Wednesday,307
4388161847,2016-05-05,9603,7.3800001140000004,7.3800001140000004,0,0.629999995,1.669999957,5.090000153,0,12,39,199,896,2899,1,471,495,NA,NA,NA,NA,NA,NA,Thursday,250
4388161847,2016-05-06,13175,10.13000011,10.13000011,0,2.109999895,2.089999914,5.929999828,0,33,45,262,1100,3425,NA,NA,NA,NA,NA,NA,NA,NA,NA,Friday,340
4388161847,2016-05-07,22770,17.54000092,17.54000092,0,9.449999809,2.7699999809999998,5.329999924,0,120,56,260,508,4022,1,472,496,NA,NA,NA,NA,NA,NA,Saturday,436
4388161847,2016-05-08,17298,14.38000011,14.38000011,0,9.890000343,1.25999999,3.2300000190000002,0,107,38,178,576,3934,2,529,541,NA,NA,NA,NA,NA,NA,Sunday,323
4388161847,2016-05-09,10218,7.860000134,7.860000134,0,0.340000004,0.730000019,6.7899999619999996,0,6,19,258,1020,3013,1,62,65,NA,NA,NA,NA,NA,NA,Monday,283
4388161847,2016-05-10,10299,7.920000076,7.920000076,0,0.810000002,0.649999976,6.4600000380000004,0,13,14,267,648,3061,1,354,375,NA,NA,NA,NA,NA,NA,Tuesday,294
4388161847,2016-05-11,10201,7.840000153,7.840000153,0,0.529999971,0.790000021,6.53000021,0,8,18,256,858,2954,1,469,494,NA,NA,NA,NA,NA,NA,Wednesday,282
4388161847,2016-05-12,3369,2.589999914,2.589999914,0,0,0,2.589999914,0,0,0,108,825,1623,NA,NA,NA,NA,NA,NA,NA,NA,NA,Thursday,108
4445114986,2016-04-12,3276,2.200000048,2.200000048,0,0,0,2.200000048,0,0,0,196,787,2113,2,429,457,NA,NA,NA,NA,NA,NA,Tuesday,196
4445114986,2016-04-13,2961,1.99000001,1.99000001,0,0,0,1.99000001,0,0,0,194,840,2095,2,370,406,NA,NA,NA,NA,NA,NA,Wednesday,194
4445114986,2016-04-14,3974,2.670000076,2.670000076,0,0,0,2.670000076,0,0,0,231,717,2194,1,441,492,NA,NA,NA,NA,NA,NA,Thursday,231
4445114986,2016-04-15,7198,4.829999924,4.829999924,0,0,0,4.829999924,0,0,0,350,711,2496,2,337,379,NA,NA,NA,NA,NA,NA,Friday,350
4445114986,2016-04-16,3945,2.6500000950000002,2.6500000950000002,0,0,0,2.6500000950000002,0,0,0,225,716,2180,1,462,499,NA,NA,NA,NA,NA,NA,Saturday,225
4445114986,2016-04-17,2268,1.519999981,1.519999981,0,0,0,1.519999981,0,0,0,114,1219,1933,1,98,107,NA,NA,NA,NA,NA,NA,Sunday,114
4445114986,2016-04-18,6155,4.239999771,4.239999771,0,2,0.289999992,1.950000048,0,25,6,162,1247,2248,NA,NA,NA,NA,NA,NA,NA,NA,NA,Monday,193
4445114986,2016-04-19,2064,1.389999986,1.389999986,0,0,0,1.389999986,0,0,0,121,895,1954,2,388,424,NA,NA,NA,NA,NA,NA,Tuesday,121
4445114986,2016-04-20,2072,1.389999986,1.389999986,0,0,0,1.389999986,0,0,0,137,841,1974,1,439,462,NA,NA,NA,NA,NA,NA,Wednesday,137
4445114986,2016-04-21,3809,2.5599999429999998,2.5599999429999998,0,0,0,2.539999962,0,0,0,215,756,2150,1,436,469,NA,NA,NA,NA,NA,NA,Thursday,215
4445114986,2016-04-22,6831,4.579999924,4.579999924,0,0,0,4.579999924,0,0,0,317,706,2432,1,388,417,NA,NA,NA,NA,NA,NA,Friday,317
4445114986,2016-04-23,4363,2.930000067,2.930000067,0,0,0,2.930000067,0,0,0,201,1239,2149,NA,NA,NA,NA,NA,NA,NA,NA,NA,Saturday,201
4445114986,2016-04-24,5002,3.359999895,3.359999895,0,0,0,3.359999895,0,0,0,244,1196,2247,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sunday,244
4445114986,2016-04-25,3385,2.2699999809999998,2.2699999809999998,0,0,0,2.2699999809999998,0,0,0,179,916,2070,1,328,345,NA,NA,NA,NA,NA,NA,Monday,179
4445114986,2016-04-26,6326,4.409999847,4.409999847,0,2.410000086,0.039999999,1.960000038,0,29,1,180,839,2291,2,353,391,NA,NA,NA,NA,NA,NA,Tuesday,210
4445114986,2016-04-27,7243,5.03000021,5.03000021,0,2.619999886,0.029999999,2.380000114,0,32,1,194,839,2361,1,332,374,NA,NA,NA,NA,NA,NA,Wednesday,227
